,platformId,accountId,summonerName,summonerId,currentPlatformId,currentAccountId,matchHistoryUri,profileIcon,participantId,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills_participant,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,statPerk0,statPerk1,statPerk2,role,lane,teamId,championId,spell1Id,spell2Id,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,vilemawKills,riftHeraldKills,dominionVictoryScore,bans,gameId,gameCreation,gameDuration,queueId,mapId,seasonId,gameVersion,gameMode,gameType
5,EUN1,jbBMP7uwJbLvWsx0m7fgSeLwix7YVabpDQGgK3tyArDM-g,Tabia,TpgBSmrzfSvnPUqT-47jYwW5cxJgJF4ro3f-urlnmss3Rqg,EUN1,6DZmzmt2DNXStcNWkeXp4Gz8tMvYeQ526QXxQnG2wYa78zk,/v1/stats/player_history/NA/38351502,546,6,True,2033,3077,1055,3111,3078,3052,3340,6,3,2,2,2,3,726,1,0,0,0,0,113262,13515,93896,5850,0,9368,3250,6000,118,3578,1,9158,7925,3709,11,14,13938,5904,7557,476,10204,8308,0,0,168,4,0.0,1.0,95,14,0,0,7.0,0.0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,275,0,0,9111,283,160,0,9105,14,10,0,8014,201,0,0,8473,615,0,0,8453,410,57,0,8000,8400,5005,5008,5002,SOLO,TOP,200,39,12,4,True,True,False,True,True,False,4,0,1,2,0,0,0,"[{'championId': 235, 'pickTurn': 6}, {'championId': 23, 'pickTurn': 7}, {'championId': 523, 'pickTurn': 8}, {'championId': 35, 'pickTurn': 9}, {'championId': 555, 'pickTurn': 10}]",2344084999,1577645686606,1400,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
6,EUN1,4VvHKsmM7MUDE12MjZ6WUGzsv-nIeVncyHHBI8Vqgfokv60,Questiøn mark,vgB8DIbVg_i16PsR4Bni0D7zGxNb6jmBs4ON05Pggn9Ly30,EUN1,4VvHKsmM7MUDE12MjZ6WUGzsv-nIeVncyHHBI8Vqgfokv60,/v1/stats/player_history/EUN1/210442594,4460,7,True,3853,3504,3041,3174,1004,1004,3364,2,4,14,0,1,0,468,0,0,0,0,0,18609,15852,1967,790,0,7472,5910,1058,504,2461,7,6327,3110,1287,32,35,9226,4339,4804,82,7195,6625,0,0,11,0,0.0,0.0,137,12,1,0,15.0,4.0,False,False,False,True,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,793,605,0,8226,250,556,0,8233,15,30,0,8236,24,0,0,8304,9,4,5,8347,0,0,0,8200,8300,5007,5008,5002,DUO_SUPPORT,BOTTOM,200,40,4,14,True,True,False,True,True,False,4,0,1,2,0,0,0,"[{'championId': 235, 'pickTurn': 6}, {'championId': 23, 'pickTurn': 7}, {'championId': 523, 'pickTurn': 8}, {'championId': 35, 'pickTurn': 9}, {'championId': 555, 'pickTurn': 10}]",2344084999,1577645686606,1400,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
7,EUN1,yrzGQRwTMrIeFcdAm-W36HZe5AVklunMwulSc5NuN-jWWA,T ß,iGJo9JJku62yVHohNOOdD1lC8h2svvDCIUI-Uy9XGje5pfY,EUN1,yrzGQRwTMrIeFcdAm-W36HZe5AVklunMwulSc5NuN-jWWA,/v1/stats/player_history/EUN1/40073124,4355,8,True,1402,2031,3152,3111,3089,0,3364,7,3,8,3,1,2,417,0,0,0,0,0,153830,114348,29921,9561,0,15058,10732,2814,1512,14931,1,15416,15376,727,33,20,24301,9260,14485,556,10302,9775,0,0,39,115,91.0,1.0,407,14,3,0,10.0,7.0,False,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8128,1074,16,462,8143,508,0,0,8136,7,14,0,8135,6548,5,0,8304,8,1,5,8347,0,0,0,8100,8300,5005,5008,5002,NONE,JUNGLE,200,245,4,11,True,True,False,True,True,False,4,0,1,2,0,0,0,"[{'championId': 235, 'pickTurn': 6}, {'championId': 23, 'pickTurn': 7}, {'championId': 523, 'pickTurn': 8}, {'championId': 35, 'pickTurn': 9}, {'championId': 555, 'pickTurn': 10}]",2344084999,1577645686606,1400,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
8,EUN1,LJ1H3s2ULaM_itp49jvK-MhnoYfhKuiUWyD1yjL1NZHD9g,Sâm,ihpDyC8a4MK01ByN-E3tNevgYKLatwfIKKbbyXfihjWDPRk,EUN1,LJ1H3s2ULaM_itp49jvK-MhnoYfhKuiUWyD1yjL1NZHD9g,/v1/stats/player_history/EUW1/27149191,4027,9,True,3113,3040,3057,3020,3001,0,3340,6,2,9,4,2,1,259,1,0,0,0,0,119274,98059,18883,2331,0,12503,11182,1321,0,4911,1,11728,7852,548,10,14,14346,5273,8476,596,10540,9925,0,0,157,20,16.0,4.0,146,15,1,0,8.0,0.0,True,False,False,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,2946,0,0,8009,5779,500,0,9105,14,10,0,8014,240,0,0,8210,20,0,0,8226,250,1145,0,8000,8200,5008,5008,5003,SOLO,MIDDLE,200,38,4,12,True,True,False,True,True,False,4,0,1,2,0,0,0,"[{'championId': 235, 'pickTurn': 6}, {'championId': 23, 'pickTurn': 7}, {'championId': 523, 'pickTurn': 8}, {'championId': 35, 'pickTurn': 9}, {'championId': 555, 'pickTurn': 10}]",2344084999,1577645686606,1400,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
9,EUN1,fSFsEmDQucl-T6Vv10k0rMJmpEiySUd3oCPYJ1ZF3Rz7sA,FirêFist,F77v1qs8LtNl4s_QJLECUTbAU9dvYVFb_go6NSf7eTu_zgI,EUN1,fSFsEmDQucl-T6Vv10k0rMJmpEiySUd3oCPYJ1ZF3Rz7sA,/v1/stats/player_history/EUN1/39416059,3554,10,True,3031,3006,3508,2055,2015,1018,3363,8,6,10,3,2,2,690,2,0,0,0,0,99893,632,95867,3394,751,14577,167,14300,110,2083,2,4831,10836,2568,22,11,14484,7374,6566,544,11059,10250,1,0,143,8,0.0,0.0,45,12,10,0,15.0,3.0,False,False,True,False,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,2,0,0,9111,626,360,0,9103,19,40,0,8014,374,0,0,8304,9,4,5,8345,3,0,0,8000,8300,5005,5008,5002,DUO_CARRY,BOTTOM,200,498,7,4,True,True,False,True,True,False,4,0,1,2,0,0,0,"[{'championId': 235, 'pickTurn': 6}, {'championId': 23, 'pickTurn': 7}, {'championId': 523, 'pickTurn': 8}, {'championId': 35, 'pickTurn': 9}, {'championId': 555, 'pickTurn': 10}]",2344084999,1577645686606,1400,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
0,EUN1,csU5OpcEWzXgyhY4hhvLyuMq_oTRxCYWDFCdnL5YsPGVF3c,MajiYabai,ravyoPHVKbXYYnOet2m5GvRBAc2icflL7iIhCv9ehxnX0EA,EUN1,csU5OpcEWzXgyhY4hhvLyuMq_oTRxCYWDFCdnL5YsPGVF3c,/v1/stats/player_history/EUN1/204413315,4368,1,False,3145,1056,3157,3020,3504,3067,3340,5,5,4,3,2,2,504,1,0,0,0,0,104228,83573,17190,3465,0,12292,9912,1777,602,558,1,17165,8438,3791,25,4,14436,3792,9456,1188,9143,8800,1,0,161,4,1.0,0.0,61,14,2,0,10.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,476,0,0,8009,1206,500,0,9104,14,0,0,8014,240,0,0,8401,292,0,0,8451,172,0,0,8000,8400,5008,5008,5002,DUO,TOP,100,131,4,14,False,False,False,False,True,False,2,0,0,3,0,0,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 38, 'pickTurn': 2}, {'championId': 111, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 245, 'pickTurn': 5}]",2344077310,1577643274032,1527,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
1,EUN1,lAOV0RcAC6pPAtdxeer1rtUsqGYQorz-CMnHSOzHsKxchA,Tangled,yU3h5zgSB2Iu3RTz6pj_0rF0xKwGgUn_Vyuz3hyftbidqOk,EUN1,lAOV0RcAC6pPAtdxeer1rtUsqGYQorz-CMnHSOzHsKxchA,/v1/stats/player_history/EUN1/40070091,3777,2,False,3179,1412,2055,3047,3147,1031,3364,8,4,4,3,1,3,596,0,0,0,0,0,128959,5616,117825,5517,0,15959,798,14524,635,11741,1,15425,15081,545,22,3,26240,8075,17156,1008,10298,9975,0,0,26,114,81.0,8.0,165,13,5,0,6.0,3.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,959,0,0,8143,607,0,0,8138,18,0,0,8135,4203,5,0,8304,9,4,5,8347,0,0,0,8100,8300,5008,5008,5002,NONE,JUNGLE,100,121,4,11,False,False,False,False,True,False,2,0,0,3,0,0,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 38, 'pickTurn': 2}, {'championId': 111, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 245, 'pickTurn': 5}]",2344077310,1577643274032,1527,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
2,EUN1,k6q9VtwA-sJA-8OIKMNn1mSv5Ljs3cy4uTP-472OMxrZNQ,theArlejowsky,6DsZc5na0iO1s3U6af0vs1lmGtAjMjYghXZ14FCHCLSKfDM,EUN1,k6q9VtwA-sJA-8OIKMNn1mSv5Ljs3cy4uTP-472OMxrZNQ,/v1/stats/player_history/EUN1/36712730,4057,3,False,3031,3508,3006,1042,2015,1018,3363,7,7,3,3,1,1,515,0,0,0,0,0,123019,1531,121487,0,570,14194,393,13801,0,1004,2,7160,2512,1808,18,5,17311,2224,14660,427,10340,10000,0,0,188,16,16.0,0.0,15,13,2,0,8.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8008,1,50,0,9101,1775,1427,0,9103,25,20,0,8014,280,0,0,8304,7,3,0,8345,3,0,0,8000,8300,5005,5008,5002,DUO_CARRY,BOTTOM,100,498,4,7,False,False,False,False,True,False,2,0,0,3,0,0,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 38, 'pickTurn': 2}, {'championId': 111, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 245, 'pickTurn': 5}]",2344077310,1577643274032,1527,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
3,EUN1,NHp3A2EtOpBGMFq6O8WsDMxrEyPpYh58bfq1A8V2-2aTc6U,Akilleus,_pxANk0WU1hIZvO0FQZKUIHnmk0ZSLVByOfKtDSwEbs9w_M,EUN1,NHp3A2EtOpBGMFq6O8WsDMxrEyPpYh58bfq1A8V2-2aTc6U,/v1/stats/player_history/EUN1/223993406,3890,4,False,1054,3146,3191,3020,1029,1052,3340,1,6,4,0,1,0,460,0,0,0,0,0,82843,64174,18669,0,0,7532,5757,1775,0,3581,1,11716,0,0,15,3,19222,1847,15995,1379,7554,6960,0,0,156,0,0.0,0.0,74,13,1,0,8.0,0.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,107,0,0,8009,120,50,0,9105,20,0,0,8014,85,0,0,8139,692,0,0,8135,870,3,0,8000,8100,5008,5008,5002,DUO,TOP,100,84,4,12,False,False,False,False,True,False,2,0,0,3,0,0,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 38, 'pickTurn': 2}, {'championId': 111, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 245, 'pickTurn': 5}]",2344077310,1577643274032,1527,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
4,EUN1,XF0O02G7P8Yvp2w7lnheIEEK8v5ZnWZFp3ZP67U6gkR_ba0xBHKdXsLG,Ivok Fanboy,adAsc3kUF5ntLp_l_KbW7DeuaOUGCOm8EqO17NDkDG8iyBc,EUN1,XF0O02G7P8Yvp2w7lnheIEEK8v5ZnWZFp3ZP67U6gkR_ba0xBHKdXsLG,/v1/stats/player_history/EUN1/2348135160696192,4459,5,False,3109,3050,3855,3117,2424,2055,3364,2,7,10,0,1,0,361,0,0,0,0,0,18657,9202,6735,2718,0,4634,2898,1212,524,1205,4,16200,948,829,45,21,17028,6434,9347,1246,6690,6325,0,0,40,0,0.0,0.0,91,11,5,0,11.0,9.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,280,0,0,8463,386,0,0,8473,422,0,0,8451,128,0,0,8347,0,0,0,8313,0,0,0,8400,8300,5008,5002,5002,DUO_SUPPORT,BOTTOM,100,412,14,4,False,False,False,False,True,False,2,0,0,3,0,0,0,"[{'championId': 28, 'pickTurn': 1}, {'championId': 38, 'pickTurn': 2}, {'championId': 111, 'pickTurn': 3}, {'championId': 51, 'pickTurn': 4}, {'championId': 245, 'pickTurn': 5}]",2344077310,1577643274032,1527,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
5,EUN1,XPL1ebcDbYVxL0GXngy-kfV8vV7HnXK2xcBaszfMnrU0sA,AOA JIMIN,wc0LWKOt_a34aw2yIcmISBWB1XafieCJIXc2HIFtN6rApDU,EUN1,XPL1ebcDbYVxL0GXngy-kfV8vV7HnXK2xcBaszfMnrU0sA,/v1/stats/player_history/EUW1/24801752,4244,6,True,0,1055,3508,3111,3046,3031,3363,10,5,8,5,1,2,258,0,0,0,0,0,139582,609,131126,7846,870,19425,251,18429,744,1189,3,9517,11333,5585,14,5,13295,1986,10827,481,13107,10825,3,0,171,8,1.0,4.0,61,14,1,0,6.0,3.0,True,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,997,531,465,9101,2417,2858,0,9103,22,30,0,8014,460,0,0,8304,9,4,5,8345,3,0,0,8000,8300,5005,5008,5002,DUO_CARRY,BOTTOM,200,21,7,4,True,True,True,True,False,True,10,2,1,1,0,1,0,"[{'championId': 555, 'pickTurn': 6}, {'championId': 516, 'pickTurn': 7}, {'championId': 64, 'pickTurn': 8}, {'championId': 82, 'pickTurn': 9}, {'championId': 28, 'pickTurn': 10}]",2344077310,1577643274032,1527,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
6,EUN1,j_RnYTiyK_q8WyrcymEbQAnwZCWahN4ktiDIXb2xGIVOZA,peugeot slims,V_GF0Fv7Qd1DIcqW6ab_mpbAmFtVQX5Own0oSNQigwBilK8,EUN1,j_RnYTiyK_q8WyrcymEbQAnwZCWahN4ktiDIXb2xGIVOZA,/v1/stats/player_history/EUN1/38786274,4464,7,True,2421,3191,3020,2055,3151,1402,3364,5,4,8,2,1,2,622,0,0,0,0,0,125238,86279,27131,11827,0,11700,10048,577,1074,7994,1,9983,25443,903,24,20,20011,5332,14388,290,10090,9000,1,0,17,114,75.0,8.0,127,14,6,0,6.0,3.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,799,0,0,8126,372,0,0,8138,18,0,0,8105,12,4,0,8233,18,20,0,8232,5,40,0,8100,8200,5005,5008,5002,NONE,JUNGLE,200,60,11,4,True,True,True,True,False,True,10,2,1,1,0,1,0,"[{'championId': 555, 'pickTurn': 6}, {'championId': 516, 'pickTurn': 7}, {'championId': 64, 'pickTurn': 8}, {'championId': 82, 'pickTurn': 9}, {'championId': 28, 'pickTurn': 10}]",2344077310,1577643274032,1527,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
7,EUN1,4VvHKsmM7MUDE12MjZ6WUGzsv-nIeVncyHHBI8Vqgfokv60,Questiøn mark,vgB8DIbVg_i16PsR4Bni0D7zGxNb6jmBs4ON05Pggn9Ly30,EUN1,4VvHKsmM7MUDE12MjZ6WUGzsv-nIeVncyHHBI8Vqgfokv60,/v1/stats/player_history/EUN1/210442594,4460,8,True,3853,3117,3174,3113,3041,3114,3364,2,6,15,2,1,1,356,0,0,0,0,0,18475,15843,2200,432,0,9638,8181,1025,432,8191,12,6868,1368,294,46,39,10692,2929,7448,314,7806,6400,0,0,16,0,0.0,0.0,151,13,2,0,18.0,4.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1000,1463,0,8226,250,443,0,8233,14,20,0,8236,24,0,0,8304,9,4,5,8347,0,0,0,8200,8300,5007,5008,5002,DUO_SUPPORT,BOTTOM,200,40,4,14,True,True,True,True,False,True,10,2,1,1,0,1,0,"[{'championId': 555, 'pickTurn': 6}, {'championId': 516, 'pickTurn': 7}, {'championId': 64, 'pickTurn': 8}, {'championId': 82, 'pickTurn': 9}, {'championId': 28, 'pickTurn': 10}]",2344077310,1577643274032,1527,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
8,EUN1,_qLZdZuL-ETYCOD9_TtkXx_-tZgrPVtKxEm6nMY4TVY9AFg,iVintrez,B5Nn9tkE43s0989Truj8tZrhiNemmGQPWpHHKvslXDLwJkU,EUN1,_qLZdZuL-ETYCOD9_TtkXx_-tZgrPVtKxEm6nMY4TVY9AFg,/v1/stats/player_history/EUN1/203374349,3902,9,True,3147,3142,0,2422,3071,3033,3363,10,2,6,5,2,2,716,1,0,0,0,0,152900,4868,146680,1351,0,20232,579,18846,805,609,1,7430,15366,7558,25,4,13410,4015,9070,324,13235,12250,0,0,191,12,8.0,0.0,134,15,4,0,13.0,0.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1203,0,0,8143,677,0,0,8138,18,0,0,8105,15,5,0,8304,9,0,0,8347,0,0,0,8100,8300,5008,5008,5001,SOLO,MIDDLE,200,238,4,14,True,True,True,True,False,True,10,2,1,1,0,1,0,"[{'championId': 555, 'pickTurn': 6}, {'championId': 516, 'pickTurn': 7}, {'championId': 64, 'pickTurn': 8}, {'championId': 82, 'pickTurn': 9}, {'championId': 28, 'pickTurn': 10}]",2344077310,1577643274032,1527,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
9,EUN1,sP1WpJtn8ddDSp6eDbVcYQXOVuqSKGt1bOf0aRGZJHU,Just Milánek,qXPT97QKWFI1jvEkENZcPzeb-jBNWIETJISe8opfPW1k,EUN1,sP1WpJtn8ddDSp6eDbVcYQXOVuqSKGt1bOf0aRGZJHU,/v1/stats/player_history/EUW1/120197,524,10,True,3078,1037,2033,3155,3111,3052,3363,2,6,4,0,1,0,585,0,0,0,0,0,153636,2872,143098,7664,0,15132,1992,10945,2193,3301,1,15665,4885,4885,22,7,20950,7335,13263,352,10980,8858,3,0,201,4,0.0,4.0,298,15,2,0,10.0,1.0,False,False,True,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1058,771,0,8446,1000,0,0,8473,366,0,0,8451,193,0,0,8347,0,0,0,8345,3,0,0,8400,8300,5008,5008,5003,SOLO,TOP,200,41,4,12,True,True,True,True,False,True,10,2,1,1,0,1,0,"[{'championId': 555, 'pickTurn': 6}, {'championId': 516, 'pickTurn': 7}, {'championId': 64, 'pickTurn': 8}, {'championId': 82, 'pickTurn': 9}, {'championId': 28, 'pickTurn': 10}]",2344077310,1577643274032,1527,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
0,EUN1,vKNrV5XsUjI1ZrgMIu6KuW5L_ZTqAuCrtIBX1nYNtVTaDTI,teo the best iv,4QIZnbE-lN-Y7yu50z9WJmtY3bNF_GlGNPC3ePFgYqNRtIE,EUN1,vKNrV5XsUjI1ZrgMIu6KuW5L_ZTqAuCrtIBX1nYNtVTaDTI,/v1/stats/player_history/EUN1/216470689,1588,1,False,1055,3095,3094,1083,3047,0,3363,2,5,8,2,1,1,671,0,0,0,0,0,86739,7343,77063,2331,2331,9641,946,8695,0,2589,3,3747,6035,1529,13,16,13458,8912,4269,277,8586,8050,1,0,130,4,4.0,0.0,122,11,0,0,7.0,3.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,931,0,0,9111,303,200,0,9104,14,40,0,8014,218,0,0,8233,15,30,0,8236,14,0,0,8000,8200,5008,5008,5002,DUO_CARRY,BOTTOM,100,202,4,7,False,False,False,False,True,False,2,0,0,1,0,0,0,"[{'championId': 89, 'pickTurn': 1}, {'championId': 107, 'pickTurn': 2}, {'championId': 69, 'pickTurn': 3}, {'championId': 38, 'pickTurn': 4}, {'championId': 19, 'pickTurn': 5}]",2344020181,1577640122034,1493,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
1,EUN1,4VvHKsmM7MUDE12MjZ6WUGzsv-nIeVncyHHBI8Vqgfokv60,Questiøn mark,vgB8DIbVg_i16PsR4Bni0D7zGxNb6jmBs4ON05Pggn9Ly30,EUN1,4VvHKsmM7MUDE12MjZ6WUGzsv-nIeVncyHHBI8Vqgfokv60,/v1/stats/player_history/EUN1/210442594,4460,2,False,3152,3108,1054,3041,3113,3020,3340,1,9,0,0,1,0,300,0,0,0,0,0,72452,58236,11181,3035,0,9107,8315,142,650,9650,1,9268,1521,1521,11,1,26051,15137,9801,1112,7416,7025,0,0,166,0,0.0,0.0,30,12,1,0,7.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,7,0,0,8275,7,0,0,8210,0,0,0,8236,24,0,0,8304,12,0,0,8347,0,0,0,8200,8300,5007,5008,5003,SOLO,MIDDLE,100,8,4,14,False,False,False,False,True,False,2,0,0,1,0,0,0,"[{'championId': 89, 'pickTurn': 1}, {'championId': 107, 'pickTurn': 2}, {'championId': 69, 'pickTurn': 3}, {'championId': 38, 'pickTurn': 4}, {'championId': 19, 'pickTurn': 5}]",2344020181,1577640122034,1493,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
2,EUN1,KEi7RIi6gyRFMfALil872iNLIwvyQ6wfE2qiDoY5NkS2Yw,mauzye,jG12FVE2-Xt2833phCA3ayEOcXgvftYC7nWmB_P-AK0vePo,EUN1,KEi7RIi6gyRFMfALil872iNLIwvyQ6wfE2qiDoY5NkS2Yw,/v1/stats/player_history/EUN1/32412700,506,3,False,3853,3117,3504,2003,2055,3041,3364,2,3,9,0,1,0,865,0,0,0,0,0,15633,13557,1837,238,0,6490,5678,573,238,1220,2,3825,1084,789,28,16,8452,4623,3009,819,6491,5475,0,0,15,0,0.0,0.0,104,11,3,0,13.0,2.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,986,0,0,8226,250,255,0,8234,15883,0,0,8237,337,0,0,8139,494,0,0,8105,11,3,0,8200,8100,5008,5008,5002,DUO_SUPPORT,BOTTOM,100,40,4,14,False,False,False,False,True,False,2,0,0,1,0,0,0,"[{'championId': 89, 'pickTurn': 1}, {'championId': 107, 'pickTurn': 2}, {'championId': 69, 'pickTurn': 3}, {'championId': 38, 'pickTurn': 4}, {'championId': 19, 'pickTurn': 5}]",2344020181,1577640122034,1493,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
3,EUN1,85KhlZdXY-arJgiC5TdXXTPWLvouNk9TyYCYWHyAucYOqVDUtsxrZIsJ,Fake Yolotelis,Gdmq-7N6syFPe6sxXbg8p5hL-37Ju-w3RYyX2fUW02bv6WE,EUN1,85KhlZdXY-arJgiC5TdXXTPWLvouNk9TyYCYWHyAucYOqVDUtsxrZIsJ,/v1/stats/player_history/EUN1/2039561827292128,4357,4,False,1055,3087,3031,1036,0,3006,3340,1,11,3,0,1,0,249,0,0,0,0,0,130388,21398,104221,4769,477,8714,1077,6742,894,1705,1,14903,4480,2498,16,10,18855,4608,13819,428,8814,8300,1,0,167,25,23.0,0.0,86,13,2,0,8.0,1.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,322,0,0,9111,31,80,0,9104,19,0,0,8017,438,0,0,8139,588,0,0,8135,882,2,0,8000,8100,5005,5008,5002,SOLO,TOP,100,157,14,4,False,False,False,False,True,False,2,0,0,1,0,0,0,"[{'championId': 89, 'pickTurn': 1}, {'championId': 107, 'pickTurn': 2}, {'championId': 69, 'pickTurn': 3}, {'championId': 38, 'pickTurn': 4}, {'championId': 19, 'pickTurn': 5}]",2344020181,1577640122034,1493,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
4,EUN1,FRNXCm_23R2O5Y0hTpmKdHUDCV4D9bJ8Elof5ZjfuYQjnDQ,YIKES DAWG,CsHvVwwwIAtcc-4IKMZCFZpWLNGqvD_Sjb6-yr2y0iM8BJY,EUN1,FRNXCm_23R2O5Y0hTpmKdHUDCV4D9bJ8Elof5ZjfuYQjnDQ,/v1/stats/player_history/EUN1/205637535,4394,5,False,1412,3052,3071,1055,3047,3211,3364,7,5,3,5,2,2,517,2,0,0,0,0,172082,4547,148786,18748,0,10779,11,7024,3742,8888,1,17612,13507,1682,22,7,25124,9828,14381,913,11011,9875,0,0,64,127,103.0,4.0,446,13,2,0,5.0,6.0,False,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8010,191,0,0,9111,553,200,0,9104,12,50,0,8299,198,0,0,8275,13,0,0,8232,3,40,0,8000,8200,5008,5008,5003,NONE,JUNGLE,100,2,11,4,False,False,False,False,True,False,2,0,0,1,0,0,0,"[{'championId': 89, 'pickTurn': 1}, {'championId': 107, 'pickTurn': 2}, {'championId': 69, 'pickTurn': 3}, {'championId': 38, 'pickTurn': 4}, {'championId': 19, 'pickTurn': 5}]",2344020181,1577640122034,1493,420,11,13,9.24.300.6382,CLASSIC,MATCHED_GAME
